"","pID","age","mass","height","hand","velo_max","velo_min","throw","velo","elb_var","shldr_ir","elb_var_max","shldr_ir_max","elb_var_min","shldr_ir_min"
"1144","p33",22,176.6,72,"R",80.4,41.2,7,48.8,24.361638,20.519627,79.002756,96.851185,14.680275,16.128442
"1145","p33",22,176.6,72,"R",80.4,41.2,8,49.8,25.424634,22.04406,79.002756,96.851185,14.680275,16.128442
"1146","p33",22,176.6,72,"R",80.4,41.2,9,48.7,23.651074,20.458989,79.002756,96.851185,14.680275,16.128442
"1147","p33",22,176.6,72,"R",80.4,41.2,10,51.3,26.073142,22.325294,79.002756,96.851185,14.680275,16.128442
"1148","p33",22,176.6,72,"R",80.4,41.2,11,54.4,28.232365,24.979755,79.002756,96.851185,14.680275,16.128442
"1149","p33",22,176.6,72,"R",80.4,41.2,12,55.9,29.850282,25.034158,79.002756,96.851185,14.680275,16.128442
"1150","p33",22,176.6,72,"R",80.4,41.2,13,65.2,43.36181,37.421098,79.002756,96.851185,14.680275,16.128442
"1151","p33",22,176.6,72,"R",80.4,41.2,14,64.6,38.982585,36.30868,79.002756,96.851185,14.680275,16.128442
"1152","p33",22,176.6,72,"R",80.4,41.2,15,68.8,39.765818,40.711324,79.002756,96.851185,14.680275,16.128442
"1153","p33",22,176.6,72,"R",80.4,41.2,16,69.8,39.021859,40.449109,79.002756,96.851185,14.680275,16.128442
"1154","p33",22,176.6,72,"R",80.4,41.2,17,65.1,39.427401,36.930993,79.002756,96.851185,14.680275,16.128442
"1155","p33",22,176.6,72,"R",80.4,41.2,18,70.8,58.457447,38.964894,79.002756,96.851185,14.680275,16.128442
"1156","p33",22,176.6,72,"R",80.4,41.2,19,72.2,42.14337,43.163811,79.002756,96.851185,14.680275,16.128442
"1157","p33",22,176.6,72,"R",80.4,41.2,20,74.3,53.639992,43.397894,79.002756,96.851185,14.680275,16.128442
"1158","p33",22,176.6,72,"R",80.4,41.2,21,75.1,49.730691,55.66711,79.002756,96.851185,14.680275,16.128442
"1159","p33",22,176.6,72,"R",80.4,41.2,22,76,58.222049,66.490735,79.002756,96.851185,14.680275,16.128442
"1160","p33",22,176.6,72,"R",80.4,41.2,23,77.3,49.937323,51.627319,79.002756,96.851185,14.680275,16.128442
"1161","p33",22,176.6,72,"R",80.4,41.2,24,77.9,51.951829,53.219844,79.002756,96.851185,14.680275,16.128442
"1162","p33",22,176.6,72,"R",80.4,41.2,25,77.8,60.117353,47.055016,79.002756,96.851185,14.680275,16.128442
"1163","p33",22,176.6,72,"R",80.4,41.2,26,78.1,NA,NA,79.002756,96.851185,14.680275,16.128442
"1164","p33",22,176.6,72,"R",80.4,41.2,27,77.1,52.12952,96.851185,79.002756,96.851185,14.680275,16.128442
"1165","p33",22,176.6,72,"R",80.4,41.2,28,77.1,50.35241,53.190132,79.002756,96.851185,14.680275,16.128442
"1166","p33",22,176.6,72,"R",80.4,41.2,29,76.9,49.328645,51.353901,79.002756,96.851185,14.680275,16.128442
"1167","p33",22,176.6,72,"R",80.4,41.2,30,77.2,71.790934,45.089822,79.002756,96.851185,14.680275,16.128442
"1168","p33",22,176.6,72,"R",80.4,41.2,31,79.4,48.958223,52.673709,79.002756,96.851185,14.680275,16.128442
"1169","p33",22,176.6,72,"R",80.4,41.2,32,79.1,45.014242,79.129383,79.002756,96.851185,14.680275,16.128442
"1170","p33",22,176.6,72,"R",80.4,41.2,33,78.8,45.937125,44.611046,79.002756,96.851185,14.680275,16.128442
"1171","p33",22,176.6,72,"R",80.4,41.2,34,78.8,44.021464,93.776021,79.002756,96.851185,14.680275,16.128442
"1172","p33",22,176.6,72,"R",80.4,41.2,35,78.8,43.232919,94.990631,79.002756,96.851185,14.680275,16.128442
"1173","p33",22,176.6,72,"R",80.4,41.2,36,78.4,50.088642,54.994345,79.002756,96.851185,14.680275,16.128442
"1174","p33",22,176.6,72,"R",80.4,41.2,37,80.4,55.037955,57.75005,79.002756,96.851185,14.680275,16.128442
"1175","p33",22,176.6,72,"R",80.4,41.2,38,79.8,58.765432,56.321054,79.002756,96.851185,14.680275,16.128442
"1176","p33",22,176.6,72,"R",80.4,41.2,39,79.8,46.991662,53.206612,79.002756,96.851185,14.680275,16.128442
"1177","p33",22,176.6,72,"R",80.4,41.2,40,78.8,53.199327,59.318182,79.002756,96.851185,14.680275,16.128442
"1178","p33",22,176.6,72,"R",80.4,41.2,41,67.8,40.320856,41.668553,79.002756,96.851185,14.680275,16.128442
"1179","p33",22,176.6,72,"R",80.4,41.2,42,73.9,45.732934,50.347697,79.002756,96.851185,14.680275,16.128442
"1180","p33",22,176.6,72,"R",80.4,41.2,43,80.4,79.002756,57.510211,79.002756,96.851185,14.680275,16.128442
"1181","p33",22,176.6,72,"R",80.4,41.2,44,79.9,52.82079,62.797942,79.002756,96.851185,14.680275,16.128442
"1182","p34",14,136.8,66,"R",72.6,37.8,1,37.8,10.061078,9.60501,69.319101,41.570964,10.061078,9.60501
"1183","p34",14,136.8,66,"R",72.6,37.8,2,43.9,13.519717,11.29951,69.319101,41.570964,10.061078,9.60501
"1184","p34",14,136.8,66,"R",72.6,37.8,3,45.3,14.407846,11.472757,69.319101,41.570964,10.061078,9.60501
"1185","p34",14,136.8,66,"R",72.6,37.8,4,47.1,13.630762,12.546637,69.319101,41.570964,10.061078,9.60501
"1186","p34",14,136.8,66,"R",72.6,37.8,5,48.6,15.506129,12.794542,69.319101,41.570964,10.061078,9.60501
"1187","p34",14,136.8,66,"R",72.6,37.8,6,48.6,14.676157,14.074957,69.319101,41.570964,10.061078,9.60501
"1188","p34",14,136.8,66,"R",72.6,37.8,7,53.1,17.204858,14.731982,69.319101,41.570964,10.061078,9.60501
"1189","p34",14,136.8,66,"R",72.6,37.8,8,54.3,16.159622,16.254089,69.319101,41.570964,10.061078,9.60501
"1190","p34",14,136.8,66,"R",72.6,37.8,9,54.7,18.516536,16.747373,69.319101,41.570964,10.061078,9.60501
"1191","p34",14,136.8,66,"R",72.6,37.8,10,53.8,17.914979,16.316071,69.319101,41.570964,10.061078,9.60501
"1192","p34",14,136.8,66,"R",72.6,37.8,11,56.6,18.607001,16.816075,69.319101,41.570964,10.061078,9.60501
"1193","p34",14,136.8,66,"R",72.6,37.8,12,54.7,16.398017,16.415923,69.319101,41.570964,10.061078,9.60501
"1194","p34",14,136.8,66,"R",72.6,37.8,13,61,20.084516,20.501066,69.319101,41.570964,10.061078,9.60501
"1195","p34",14,136.8,66,"R",72.6,37.8,14,61.4,29.403847,20.824455,69.319101,41.570964,10.061078,9.60501
"1196","p34",14,136.8,66,"R",72.6,37.8,15,62.7,21.052485,20.52188,69.319101,41.570964,10.061078,9.60501
"1197","p34",14,136.8,66,"R",72.6,37.8,16,63.9,20.21862,21.064428,69.319101,41.570964,10.061078,9.60501
"1198","p34",14,136.8,66,"R",72.6,37.8,17,63.8,69.319101,41.570964,69.319101,41.570964,10.061078,9.60501
"1199","p34",14,136.8,66,"R",72.6,37.8,18,62.8,20.936672,20.923398,69.319101,41.570964,10.061078,9.60501
"1200","p34",14,136.8,66,"R",72.6,37.8,19,61.8,22.240116,21.817345,69.319101,41.570964,10.061078,9.60501
"1201","p34",14,136.8,66,"R",72.6,37.8,20,64.2,19.505228,21.797156,69.319101,41.570964,10.061078,9.60501
"1202","p34",14,136.8,66,"R",72.6,37.8,21,66.3,22.683671,22.597423,69.319101,41.570964,10.061078,9.60501
"1203","p34",14,136.8,66,"R",72.6,37.8,22,63.6,30.243391,20.712554,69.319101,41.570964,10.061078,9.60501
"1204","p34",14,136.8,66,"R",72.6,37.8,23,64,21.130166,21.430822,69.319101,41.570964,10.061078,9.60501
"1205","p34",14,136.8,66,"R",72.6,37.8,24,64.1,20.614437,22.558909,69.319101,41.570964,10.061078,9.60501
"1206","p34",14,136.8,66,"R",72.6,37.8,25,65.3,35.905601,22.683389,69.319101,41.570964,10.061078,9.60501
"1207","p34",14,136.8,66,"R",72.6,37.8,26,65.1,22.809,23.330394,69.319101,41.570964,10.061078,9.60501
"1208","p34",14,136.8,66,"R",72.6,37.8,27,66.1,28.118236,22.640378,69.319101,41.570964,10.061078,9.60501
"1209","p34",14,136.8,66,"R",72.6,37.8,28,67.7,32.727688,24.848228,69.319101,41.570964,10.061078,9.60501
"1210","p34",14,136.8,66,"R",72.6,37.8,29,66.6,22.129244,24.254744,69.319101,41.570964,10.061078,9.60501
"1211","p34",14,136.8,66,"R",72.6,37.8,30,66.1,36.399966,23.346994,69.319101,41.570964,10.061078,9.60501
"1212","p34",14,136.8,66,"R",72.6,37.8,31,66.5,22.562191,24.582281,69.319101,41.570964,10.061078,9.60501
"1213","p34",14,136.8,66,"R",72.6,37.8,32,68.4,43.401463,24.812989,69.319101,41.570964,10.061078,9.60501
"1214","p34",14,136.8,66,"R",72.6,37.8,33,69,23.685325,25.621552,69.319101,41.570964,10.061078,9.60501
"1215","p34",14,136.8,66,"R",72.6,37.8,34,71.9,44.726972,28.486307,69.319101,41.570964,10.061078,9.60501
"1216","p34",14,136.8,66,"R",72.6,37.8,35,71.5,40.777936,28.481514,69.319101,41.570964,10.061078,9.60501
"1217","p34",14,136.8,66,"R",72.6,37.8,36,72.6,38.817365,29.455746,69.319101,41.570964,10.061078,9.60501
"1218","p34",14,136.8,66,"R",72.6,37.8,37,72,38.990688,28.880478,69.319101,41.570964,10.061078,9.60501
"1219","p35",24,181.4,74,"L",80.2,35.9,1,35.9,12.886156,19.019393,63.914496,108.905289,12.886156,19.019393
"1220","p35",24,181.4,74,"L",80.2,35.9,2,43,18.269871,26.532912,63.914496,108.905289,12.886156,19.019393
"1221","p35",24,181.4,74,"L",80.2,35.9,3,47.6,23.17662,32.474301,63.914496,108.905289,12.886156,19.019393
"1222","p35",24,181.4,74,"L",80.2,35.9,4,50.6,24.146967,34.597249,63.914496,108.905289,12.886156,19.019393
"1223","p35",24,181.4,74,"L",80.2,35.9,5,52.8,26.253003,36.603627,63.914496,108.905289,12.886156,19.019393
"1224","p35",24,181.4,74,"L",80.2,35.9,6,54.4,26.394376,38.111388,63.914496,108.905289,12.886156,19.019393
"1225","p35",24,181.4,74,"L",80.2,35.9,7,57.5,28.840542,41.17267,63.914496,108.905289,12.886156,19.019393
"1226","p35",24,181.4,74,"L",80.2,35.9,8,59.4,31.731155,43.423479,63.914496,108.905289,12.886156,19.019393
"1227","p35",24,181.4,74,"L",80.2,35.9,9,60.1,33.679953,42.799361,63.914496,108.905289,12.886156,19.019393
"1228","p35",24,181.4,74,"L",80.2,35.9,10,59.4,33.206627,44.413121,63.914496,108.905289,12.886156,19.019393
"1229","p35",24,181.4,74,"L",80.2,35.9,11,60.4,32.852386,43.30034,63.914496,108.905289,12.886156,19.019393
"1230","p35",24,181.4,74,"L",80.2,35.9,12,61.4,35.785862,45.919487,63.914496,108.905289,12.886156,19.019393
"1231","p35",24,181.4,74,"L",80.2,35.9,13,63.4,36.630575,47.314388,63.914496,108.905289,12.886156,19.019393
"1232","p35",24,181.4,74,"L",80.2,35.9,14,62.9,36.152395,48.564253,63.914496,108.905289,12.886156,19.019393
"1233","p35",24,181.4,74,"L",80.2,35.9,15,61.9,38.021175,48.688215,63.914496,108.905289,12.886156,19.019393
"1234","p35",24,181.4,74,"L",80.2,35.9,16,65,38.835313,48.716176,63.914496,108.905289,12.886156,19.019393
"1235","p35",24,181.4,74,"L",80.2,35.9,17,64.7,41.186091,51.150696,63.914496,108.905289,12.886156,19.019393
"1236","p35",24,181.4,74,"L",80.2,35.9,18,64.4,53.621746,63.266225,63.914496,108.905289,12.886156,19.019393
"1237","p35",24,181.4,74,"L",80.2,35.9,19,66.7,41.759952,56.775212,63.914496,108.905289,12.886156,19.019393
"1238","p35",24,181.4,74,"L",80.2,35.9,20,66.4,40.373901,52.387284,63.914496,108.905289,12.886156,19.019393
"1239","p35",24,181.4,74,"L",80.2,35.9,21,68.1,43.696811,62.462109,63.914496,108.905289,12.886156,19.019393
"1240","p35",24,181.4,74,"L",80.2,35.9,22,65.9,40.119399,45.992525,63.914496,108.905289,12.886156,19.019393
"1241","p35",24,181.4,74,"L",80.2,35.9,23,67.2,40.656405,57.529754,63.914496,108.905289,12.886156,19.019393
"1242","p35",24,181.4,74,"L",80.2,35.9,24,68.8,42.493212,76.333046,63.914496,108.905289,12.886156,19.019393
"1243","p35",24,181.4,74,"L",80.2,35.9,25,70.5,47.17154,57.964481,63.914496,108.905289,12.886156,19.019393
"1244","p35",24,181.4,74,"L",80.2,35.9,26,71.6,54.832774,108.905289,63.914496,108.905289,12.886156,19.019393
"1245","p35",24,181.4,74,"L",80.2,35.9,27,70.4,44.575166,69.1189,63.914496,108.905289,12.886156,19.019393
"1246","p35",24,181.4,74,"L",80.2,35.9,28,74.1,50.386259,62.244671,63.914496,108.905289,12.886156,19.019393
"1247","p35",24,181.4,74,"L",80.2,35.9,29,73,52.625231,67.734896,63.914496,108.905289,12.886156,19.019393
"1248","p35",24,181.4,74,"L",80.2,35.9,30,74.1,51.440731,65.077931,63.914496,108.905289,12.886156,19.019393
"1249","p35",24,181.4,74,"L",80.2,35.9,31,74.8,53.533179,67.356278,63.914496,108.905289,12.886156,19.019393
"1250","p35",24,181.4,74,"L",80.2,35.9,32,74.5,52.340026,66.84677,63.914496,108.905289,12.886156,19.019393
"1251","p35",24,181.4,74,"L",80.2,35.9,33,75.1,53.798361,67.931543,63.914496,108.905289,12.886156,19.019393
"1252","p35",24,181.4,74,"L",80.2,35.9,34,77.2,55.554175,70.833632,63.914496,108.905289,12.886156,19.019393
"1253","p35",24,181.4,74,"L",80.2,35.9,35,75.4,53.200702,70.070652,63.914496,108.905289,12.886156,19.019393
"1254","p35",24,181.4,74,"L",80.2,35.9,36,79.1,59.364084,74.490723,63.914496,108.905289,12.886156,19.019393
"1255","p35",24,181.4,74,"L",80.2,35.9,37,72.8,50.22822,94.4636,63.914496,108.905289,12.886156,19.019393
"1256","p35",24,181.4,74,"L",80.2,35.9,38,73.4,54.075794,99.451021,63.914496,108.905289,12.886156,19.019393
"1257","p35",24,181.4,74,"L",80.2,35.9,39,77.4,53.514952,67.166332,63.914496,108.905289,12.886156,19.019393
"1258","p35",24,181.4,74,"L",80.2,35.9,40,76.9,55.400187,70.469558,63.914496,108.905289,12.886156,19.019393
"1259","p35",24,181.4,74,"L",80.2,35.9,41,79.7,61.396985,76.287019,63.914496,108.905289,12.886156,19.019393
"1260","p35",24,181.4,74,"L",80.2,35.9,42,80.2,63.914496,79.049956,63.914496,108.905289,12.886156,19.019393
